Date,Provinces and Territories,Total cases,Total deaths,Total recovered,New cases,New deaths,New recovered
2021-09-02,Alberta,255584,2388,0,1339,5,0
2021-09-03,Alberta,256985,2390,0,1401,2,0
2021-09-04,Alberta,256985,2390,0,0,0,0
2021-09-05,Alberta,256985,2390,0,0,0,0
2021-09-06,Alberta,256985,2390,0,0,0,0
2021-09-07,Alberta,261888,2407,0,4903,17,0
2021-09-08,Alberta,263054,2425,0,1166,18,0
2021-09-09,Alberta,264564,2434,0,1510,9,0
2021-09-10,Alberta,266037,2444,0,1473,10,0
2021-09-11,Alberta,266037,2444,0,0,0,0
2021-09-12,Alberta,266037,2444,0,0,0,0
2021-09-13,Alberta,270777,2462,0,4740,18,0
2021-09-14,Alberta,272211,2471,0,1434,9,0
2021-09-15,Alberta,273820,2495,0,1609,24,0
2021-09-16,Alberta,275538,2505,0,1718,10,0
2021-09-17,Alberta,277558,2523,0,2020,18,0
2021-09-18,Alberta,277558,2523,0,0,0,0
2021-09-19,Alberta,277558,2523,0,0,0,0
2021-09-20,Alberta,282191,2545,0,4633,22,0
2021-09-21,Alberta,283710,2574,0,1519,29,0
2021-09-22,Alberta,285046,2594,0,1336,20,0
2021-09-23,Alberta,286706,2611,0,1660,17,0
2021-09-24,Alberta,288357,2622,0,1651,11,0
2021-09-25,Alberta,288357,2622,0,0,0,0
2021-09-26,Alberta,288357,2622,0,0,0,0
2021-09-27,Alberta,293538,2645,0,5181,23,0
2021-09-28,Alberta,294784,2663,0,1246,18,0
2021-09-29,Alberta,296466,2697,0,1682,34,0
2021-09-30,Alberta,298172,2717,0,1706,20,0
2021-10-01,Alberta,299802,2731,0,1630,14,0
2021-10-02,Alberta,299802,2731,0,0,0,0
2021-10-03,Alberta,299802,2731,0,0,0,0
2021-10-04,Alberta,303839,2752,0,4037,21,0
2021-10-05,Alberta,304502,2778,0,663,26,0
2021-10-06,Alberta,305765,2804,0,1263,26,0
2021-10-07,Alberta,307019,2814,0,1254,10,0
2021-10-08,Alberta,308275,2830,0,1256,16,0
2021-10-09,Alberta,308275,2830,0,0,0,0
2021-10-10,Alberta,308275,2830,0,0,0,0
2021-10-11,Alberta,308275,2830,0,0,0,0
2021-10-12,Alberta,311633,2863,0,3358,33,0
2021-10-13,Alberta,312285,2901,0,652,38,0
2021-10-14,Alberta,313201,2930,0,916,29,0
2021-10-15,Alberta,314252,2946,0,1051,16,0
2021-10-16,Alberta,314252,2946,0,0,0,0
2021-10-17,Alberta,314252,2946,0,0,0,0
2021-10-18,Alberta,316433,2976,0,2181,30,0
2021-10-19,Alberta,316964,2988,0,531,12,0
2021-10-20,Alberta,317750,3006,0,786,18,0
2021-10-21,Alberta,318520,3014,0,770,8,0
2021-10-22,Alberta,319176,3026,0,656,12,0
2021-10-23,Alberta,319176,3026,0,0,0,0
2021-10-24,Alberta,319176,3026,0,0,0,0
2021-10-25,Alberta,320768,3051,0,1592,25,0
2021-10-26,Alberta,321210,3063,0,442,12,0
2021-10-27,Alberta,321855,3073,0,645,10,0
2021-10-28,Alberta,322386,3085,0,531,12,0
2021-10-29,Alberta,322989,3093,0,603,8,0
2021-10-30,Alberta,322989,3093,0,0,0,0
2021-10-31,Alberta,322989,3093,0,0,0,0
2021-11-01,Alberta,324199,3111,0,1210,18,0
2021-11-02,Alberta,324514,3119,0,315,8,0
2021-11-03,Alberta,325001,3133,0,487,14,0
2021-11-04,Alberta,325517,3137,0,516,4,0
2021-11-05,Alberta,325983,3142,0,466,5,0
2021-11-06,Alberta,325983,3142,0,0,0,0
2021-11-07,Alberta,325983,3142,0,0,0,0
2021-11-08,Alberta,327283,3155,0,1300,13,0
2021-11-09,Alberta,327705,3159,0,422,4,0
2021-11-10,Alberta,328189,3164,0,484,5,0
2021-11-11,Alberta,328189,3164,0,0,0,0
2021-11-12,Alberta,329030,3171,0,841,7,0
2021-11-13,Alberta,329030,3171,0,0,0,0
2021-11-14,Alberta,329030,3171,0,0,0,0
2021-11-15,Alberta,330098,3188,0,1068,17,0
2021-11-16,Alberta,330419,3201,0,321,13,0
2021-11-17,Alberta,330831,3204,0,412,3,0
2021-11-18,Alberta,331214,3209,0,383,5,0
2021-11-19,Alberta,331626,3211,0,412,2,0
2021-11-20,Alberta,331626,3211,0,0,0,0
2021-11-21,Alberta,331626,3211,0,0,0,0
2021-11-22,Alberta,332751,3217,0,1125,6,0
2021-11-23,Alberta,333004,3227,0,253,10,0
2021-11-24,Alberta,333468,3231,0,464,4,0
2021-11-25,Alberta,333847,3232,0,379,1,0
2021-11-26,Alberta,334203,3235,0,356,3,0
2021-11-27,Alberta,334203,3235,0,0,0,0
2021-11-28,Alberta,334203,3235,0,0,0,0
2021-11-29,Alberta,335009,3242,0,806,7,0
2021-11-30,Alberta,335247,3248,0,238,6,0
2021-12-01,Alberta,335677,3255,0,430,7,0
2021-12-02,Alberta,336043,3257,0,366,2,0
2021-12-03,Alberta,336392,3258,0,349,1,0
2021-12-04,Alberta,336392,3258,0,0,0,0
2021-12-05,Alberta,336392,3258,0,0,0,0
2021-12-06,Alberta,337180,3263,0,788,5,0
2021-12-07,Alberta,337420,3268,0,240,5,0
2021-12-08,Alberta,337808,3272,0,388,4,0
2021-12-09,Alberta,338141,3271,0,333,0,0
2021-12-10,Alberta,338428,3272,0,287,1,0
2021-12-11,Alberta,338428,3272,0,0,0,0
2021-12-12,Alberta,338428,3272,0,0,0,0
2021-12-13,Alberta,339291,3275,0,863,3,0
2021-12-14,Alberta,339541,3283,0,250,8,0
2021-12-15,Alberta,339997,3286,0,456,3,0
2021-12-16,Alberta,340470,3285,0,473,0,0
2021-12-17,Alberta,341023,3286,0,553,1,0
2021-12-18,Alberta,341023,3286,0,0,0,0
2021-12-19,Alberta,341023,3286,0,0,0,0
2021-12-20,Alberta,342948,3292,0,1925,6,0
2021-12-21,Alberta,343734,3294,0,786,2,0
2021-12-22,Alberta,345080,3299,0,1346,5,0
2021-12-23,Alberta,346705,3299,0,1625,0,0
2021-12-24,Alberta,346705,3299,0,0,0,0
2021-12-25,Alberta,346705,3299,0,0,0,0
2021-12-26,Alberta,346705,3299,0,0,0,0
2021-12-27,Alberta,346705,3299,0,0,0,0
2021-12-28,Alberta,346705,3299,0,0,0,0
2021-12-29,Alberta,357623,3310,0,10918,11,0
2021-12-30,Alberta,361623,3310,0,4000,0,0
2021-12-31,Alberta,361623,3310,0,0,0,0
2022-01-01,Alberta,361623,3310,0,0,0,0
2022-01-02,Alberta,361623,3310,0,0,0,0
2022-01-03,Alberta,361623,3310,0,0,0,0
2022-01-04,Alberta,379374,3322,0,17751,12,0
2022-01-05,Alberta,384126,3333,0,4752,11,0
2022-01-06,Alberta,388995,3336,0,4869,3,0
2022-01-07,Alberta,395252,3338,0,6257,2,0
2022-01-08,Alberta,395252,3338,0,0,0,0
2022-01-09,Alberta,395252,3338,0,0,0,0
2022-01-10,Alberta,412829,3344,0,17577,6,0
2022-01-11,Alberta,417533,3352,0,4704,8,0
2022-01-12,Alberta,424322,3367,0,6789,15,0
2022-01-13,Alberta,430332,3375,0,6010,8,0
2022-01-14,Alberta,436495,3380,0,6163,5,0
2022-01-15,Alberta,436495,3380,0,0,0,0
2022-01-16,Alberta,436495,3380,0,0,0,0
2022-01-17,Alberta,452381,3403,0,15886,23,0
2022-01-18,Alberta,455660,3412,0,3279,9,0
2022-01-19,Alberta,459497,3413,0,3837,1,0
2022-01-20,Alberta,463024,3421,0,3527,8,0
2022-01-21,Alberta,466616,3429,0,3592,8,0
2022-01-22,Alberta,466616,3429,0,0,0,0
2022-01-23,Alberta,466616,3429,0,0,0,0
2022-01-24,Alberta,466616,3429,0,0,0,0
2022-01-25,Alberta,477841,3483,0,11225,54,0
2022-01-26,Alberta,477841,3483,0,0,0,0
2020-01-28,British Columbia,1,0,0,1,0,0
2020-01-29,British Columbia,1,0,0,0,0,0
2020-01-30,British Columbia,1,0,0,0,0,0
2020-01-31,British Columbia,1,0,0,0,0,0
2020-02-01,British Columbia,1,0,0,0,0,0
2020-02-02,British Columbia,1,0,0,0,0,0
2020-02-03,British Columbia,1,0,0,0,0,0
2020-02-04,British Columbia,1,0,0,0,0,0
2020-02-05,British Columbia,2,0,0,1,0,0
2020-02-06,British Columbia,2,0,0,0,0,0
2020-02-07,British Columbia,4,0,0,2,0,0
2020-02-08,British Columbia,4,0,0,0,0,0
2020-02-09,British Columbia,4,0,0,0,0,0
2020-02-10,British Columbia,4,0,0,0,0,0
2020-02-11,British Columbia,4,0,0,0,0,0
2020-02-12,British Columbia,4,0,0,0,0,0
2020-02-13,British Columbia,4,0,0,0,0,0
2020-02-14,British Columbia,4,0,0,0,0,0
2020-02-15,British Columbia,4,0,0,0,0,0
2020-02-16,British Columbia,4,0,0,0,0,0
2020-02-17,British Columbia,5,0,0,1,0,0
2020-02-18,British Columbia,5,0,0,0,0,0
2020-02-19,British Columbia,5,0,0,0,0,0
2020-02-20,British Columbia,5,0,0,0,0,0
2020-02-21,British Columbia,6,0,0,1,0,0
2020-02-22,British Columbia,6,0,0,0,0,0
2020-02-23,British Columbia,6,0,0,0,0,0
2020-02-24,British Columbia,6,0,0,0,0,0
2020-02-25,British Columbia,7,0,0,1,0,0
2020-02-26,British Columbia,7,0,0,0,0,0
2020-02-27,British Columbia,7,0,0,0,0,0
2020-02-28,British Columbia,7,0,0,0,0,0
2020-02-29,British Columbia,8,0,0,1,0,0
2020-03-01,British Columbia,8,0,0,0,0,0
2020-03-02,British Columbia,8,0,0,0,0,0
2020-03-03,British Columbia,9,0,0,1,0,0
2020-03-04,British Columbia,12,0,0,3,0,0
2020-03-05,British Columbia,13,0,0,1,0,0
2020-03-06,British Columbia,21,0,0,8,0,0
2020-03-07,British Columbia,21,0,0,0,0,0
2020-03-08,British Columbia,27,0,0,6,0,0
2020-03-09,British Columbia,32,1,0,5,1,0
2020-03-10,British Columbia,32,1,0,0,0,0
2020-03-11,British Columbia,39,1,0,7,0,0
2020-03-12,British Columbia,46,1,0,7,0,0
2020-03-13,British Columbia,64,1,0,18,0,0
2020-03-14,British Columbia,64,1,0,0,0,0
2020-03-15,British Columbia,73,1,0,9,0,0
2020-03-16,British Columbia,103,4,0,30,3,0
2020-03-17,British Columbia,103,4,0,0,0,0
2020-03-18,British Columbia,186,7,0,83,3,0
2020-03-19,British Columbia,231,7,0,45,0,0
2020-03-20,British Columbia,271,8,0,40,1,0
2020-03-21,British Columbia,424,10,0,153,2,0
2020-03-22,British Columbia,424,10,0,0,0,0
2020-03-23,British Columbia,472,13,0,48,3,0
2020-03-24,British Columbia,617,13,0,145,0,0
2020-03-25,British Columbia,617,13,0,0,0,0
2020-03-26,British Columbia,725,14,0,108,1,0
2020-03-27,British Columbia,725,14,0,0,0,0
2020-03-28,British Columbia,884,17,0,159,3,0
2020-03-29,British Columbia,884,17,0,0,0,0
2020-03-30,British Columbia,970,19,0,86,2,0
2020-03-31,British Columbia,1013,24,0,43,5,0
2020-04-01,British Columbia,1013,24,0,0,0,0
2020-04-02,British Columbia,1121,31,0,108,7,0
2020-04-03,British Columbia,1174,31,0,53,0,0
2020-04-04,British Columbia,1203,38,0,29,7,0
2020-04-05,British Columbia,1203,38,0,0,0,0
2020-04-06,British Columbia,1266,38,0,63,0,0
2020-04-07,British Columbia,1266,39,0,0,1,0
2020-04-08,British Columbia,1291,43,0,25,4,0
2020-04-09,British Columbia,1336,48,0,45,5,0
2020-04-10,British Columbia,1370,50,0,34,2,0
2020-04-11,British Columbia,1445,58,0,75,8,0
2020-04-12,British Columbia,1445,58,0,0,0,0
2020-04-13,British Columbia,1490,69,0,45,11,0
2020-04-14,British Columbia,1490,69,0,0,0,0
2020-04-15,British Columbia,1517,72,0,27,3,0
2020-04-16,British Columbia,1561,75,0,44,3,0
2020-04-17,British Columbia,1575,77,0,14,2,0
2020-04-18,British Columbia,1618,78,0,43,1,0
2020-04-19,British Columbia,1647,81,0,29,3,0
2020-04-20,British Columbia,1647,82,0,0,1,0
2020-04-21,British Columbia,1724,87,0,77,5,0
2020-04-22,British Columbia,1795,90,0,71,3,0
2020-04-23,British Columbia,1824,94,0,29,4,0
2020-04-24,British Columbia,1853,98,0,29,4,0
2020-04-25,British Columbia,1948,100,0,95,2,0
2020-04-26,British Columbia,1948,100,0,0,0,0
2020-04-27,British Columbia,1998,104,0,50,4,0
2020-04-28,British Columbia,2053,106,0,55,2,0
2020-04-29,British Columbia,2087,109,0,34,3,0
2020-04-30,British Columbia,2112,111,0,25,2,0
2020-05-01,British Columbia,2145,112,0,33,1,0
2020-05-02,British Columbia,2171,114,0,26,2,0
2020-05-03,British Columbia,2171,114,0,0,0,0
2020-05-04,British Columbia,2224,117,0,53,3,0
2020-05-05,British Columbia,2232,121,0,8,4,0
2020-05-06,British Columbia,2255,124,0,23,3,0
2020-05-07,British Columbia,2288,126,0,33,2,0
2020-05-08,British Columbia,2315,127,0,27,1,0
2020-05-09,British Columbia,2330,129,0,15,2,0
2020-05-10,British Columbia,2330,129,0,0,0,0
2020-05-11,British Columbia,2353,130,0,23,1,0
2020-05-12,British Columbia,2360,132,0,7,2,0
2020-05-13,British Columbia,2376,132,0,16,0,0
2020-05-14,British Columbia,2392,135,0,16,3,0
2020-05-15,British Columbia,2407,140,0,15,5,0
2020-05-16,British Columbia,2428,141,0,21,1,0
2020-05-17,British Columbia,2428,141,0,0,0,0
2020-05-18,British Columbia,2444,143,0,16,2,0
2020-05-19,British Columbia,2446,146,0,2,3,0
2020-05-20,British Columbia,2467,149,0,21,3,0
2020-05-21,British Columbia,2479,152,0,12,3,0
2020-05-22,British Columbia,2507,155,0,28,3,0
2020-05-23,British Columbia,2517,157,0,10,2,0
2020-05-24,British Columbia,2517,157,0,0,0,0
2020-05-25,British Columbia,2530,161,0,13,4,0
2020-05-26,British Columbia,2541,161,0,11,0,0
2020-05-27,British Columbia,2550,162,0,9,1,0
2020-05-28,British Columbia,2558,164,0,8,2,0
2020-05-29,British Columbia,2562,164,0,4,0,0
2020-05-30,British Columbia,2573,164,0,11,0,0
2020-05-31,British Columbia,2573,164,0,0,0,0
2020-06-01,British Columbia,2597,165,0,24,1,0
2020-06-02,British Columbia,2601,165,0,4,0,0
2020-06-03,British Columbia,2623,166,0,22,1,0
2020-06-04,British Columbia,2632,166,0,9,0,0
2020-06-05,British Columbia,2632,167,0,0,1,0
2020-06-06,British Columbia,2632,167,0,0,0,0
2020-06-07,British Columbia,2632,167,0,0,0,0
2020-06-08,British Columbia,2659,167,0,27,0,0
2020-06-09,British Columbia,2669,167,0,10,0,0
2020-06-10,British Columbia,2680,167,0,11,0,0
2020-06-11,British Columbia,2694,167,0,14,0,0
2020-06-12,British Columbia,2709,168,0,15,1,0
2020-06-13,British Columbia,2709,168,0,0,0,0
2020-06-14,British Columbia,2709,168,0,0,0,0
2020-06-15,British Columbia,2745,168,0,36,0,0
2020-06-16,British Columbia,2756,168,0,11,0,0
2020-06-17,British Columbia,2775,168,0,19,0,0
2020-06-18,British Columbia,2783,168,0,8,0,0
2020-06-19,British Columbia,2790,168,0,7,0,0
2020-06-20,British Columbia,2790,168,0,0,0,0
2020-06-21,British Columbia,2790,168,0,0,0,0
2020-06-22,British Columbia,2822,169,0,32,1,0
2020-06-23,British Columbia,2835,170,0,13,1,0
2020-06-24,British Columbia,2849,171,0,14,1,0
2020-06-25,British Columbia,2869,173,0,20,2,0
2020-06-26,British Columbia,2878,174,0,9,1,0
2020-06-27,British Columbia,2878,174,0,0,0,0
2020-06-28,British Columbia,2878,174,0,0,0,0
2020-06-29,British Columbia,2904,174,0,26,0,0
2020-06-30,British Columbia,2916,174,0,12,0,0
2020-07-01,British Columbia,2916,174,0,0,0,0
2020-07-02,British Columbia,2940,177,0,24,3,0
2020-07-03,British Columbia,2947,177,0,7,0,0
2020-07-04,British Columbia,2947,177,0,0,0,0
2020-07-05,British Columbia,2947,177,0,0,0,0
2020-07-06,British Columbia,2978,183,0,31,6,0
2020-07-07,British Columbia,2990,183,0,12,0,0
2020-07-08,British Columbia,3008,186,0,18,3,0
2020-07-09,British Columbia,3028,186,0,20,0,0
2020-07-10,British Columbia,3053,187,0,25,1,0
2020-07-11,British Columbia,3053,187,0,0,0,0
2020-07-12,British Columbia,3053,187,0,0,0,0
2020-07-13,British Columbia,3053,189,0,0,2,0
2020-07-14,British Columbia,3128,189,0,75,0,0
2020-07-15,British Columbia,3149,189,0,21,0,0
2020-07-16,British Columbia,3170,189,0,21,0,0
2020-07-17,British Columbia,3198,189,0,28,0,0
2020-07-18,British Columbia,3198,189,0,0,0,0
2020-07-19,British Columbia,3198,189,0,0,0,0
2020-07-20,British Columbia,3300,189,0,102,0,0
2020-07-21,British Columbia,3328,189,0,28,0,0
2020-07-22,British Columbia,3328,189,0,0,0,0
2020-07-23,British Columbia,3392,190,0,64,1,0
2020-07-24,British Columbia,3392,190,0,0,0,0
2020-07-25,British Columbia,3419,191,0,27,1,0
2020-07-26,British Columbia,3419,191,0,0,0,0
2020-07-27,British Columbia,3500,193,0,81,2,0
2020-07-28,British Columbia,3523,194,0,23,1,0
2020-07-29,British Columbia,3562,194,0,39,0,0
2020-07-30,British Columbia,3591,194,0,29,0,0
2020-07-31,British Columbia,3641,195,0,50,1,0
2020-08-01,British Columbia,3641,195,0,0,0,0
2020-08-02,British Columbia,3641,195,0,0,0,0
2020-08-03,British Columbia,3641,195,0,0,0,0
2020-08-04,British Columbia,3787,195,0,146,0,0
2020-08-05,British Columbia,3834,195,0,47,0,0
2020-08-06,British Columbia,3881,195,0,47,0,0
2020-08-07,British Columbia,3934,195,0,53,0,0
2020-08-08,British Columbia,3934,195,0,0,0,0
2020-08-09,British Columbia,3934,195,0,0,0,0
2020-08-10,British Columbia,4065,195,0,131,0,0
2020-08-11,British Columbia,4111,195,0,46,0,0
2020-08-12,British Columbia,4111,195,0,0,0,0
2020-08-13,British Columbia,4274,196,0,163,1,0
2020-08-14,British Columbia,4358,196,0,84,0,0
2020-08-15,British Columbia,4358,196,0,0,0,0
2020-08-16,British Columbia,4358,196,0,0,0,0
2020-08-17,British Columbia,4358,196,0,0,0,0
2020-08-18,British Columbia,4677,198,0,319,2,0
2020-08-19,British Columbia,4745,198,0,68,0,0
2020-08-20,British Columbia,4745,198,0,0,0,0
2020-08-21,British Columbia,4915,202,0,170,4,0
2020-08-22,British Columbia,4915,202,0,0,0,0
2020-08-23,British Columbia,4915,202,0,0,0,0
2020-08-24,British Columbia,5184,203,0,269,1,0
2020-08-25,British Columbia,5242,203,0,58,0,0
2020-08-26,British Columbia,5304,203,0,62,0,0
2020-08-27,British Columbia,5372,204,0,68,1,0
2020-08-28,British Columbia,5496,204,0,124,0,0
2020-08-29,British Columbia,5496,204,0,0,0,0
2020-08-30,British Columbia,5496,204,0,0,0,0
2020-08-31,British Columbia,5790,208,0,294,4,0
2020-09-01,British Columbia,5848,209,0,58,1,0
2020-09-02,British Columbia,5952,209,0,104,0,0
2020-09-03,British Columbia,6041,210,0,89,1,0
2020-09-04,British Columbia,6162,211,0,121,1,0
2020-09-05,British Columbia,6162,211,0,0,0,0
2020-09-06,British Columbia,6162,211,0,0,0,0
2020-09-07,British Columbia,6162,211,0,0,0,0
2020-09-08,British Columbia,6591,213,0,429,2,0
2020-09-09,British Columbia,6591,213,0,0,0,0
2020-09-10,British Columbia,6830,213,0,239,0,0
2020-09-11,British Columbia,6962,213,0,132,0,0
2020-09-12,British Columbia,6962,213,0,0,0,0
2020-09-13,British Columbia,6962,213,0,0,0,0
2020-09-14,British Columbia,7279,219,0,317,6,0
2020-09-15,British Columbia,7376,219,0,97,0,0
2020-09-16,British Columbia,7498,219,0,122,0,0
2020-09-17,British Columbia,7663,220,0,165,1,0
2020-09-18,British Columbia,7842,223,0,179,3,0
2020-09-19,British Columbia,7842,223,0,0,0,0
2020-09-20,British Columbia,7842,223,0,0,0,0
2020-09-21,British Columbia,8208,227,0,366,4,0
2020-09-22,British Columbia,8304,227,0,96,0,0
2020-09-23,British Columbia,8395,227,0,91,0,0
2020-09-24,British Columbia,8395,227,0,0,0,0
2020-09-25,British Columbia,8641,230,0,246,3,0
2020-09-26,British Columbia,8641,230,0,0,0,0
2020-09-27,British Columbia,8641,230,0,0,0,0
2020-09-28,British Columbia,8908,233,0,267,3,0
2020-09-29,British Columbia,9013,234,0,105,1,0
2020-09-30,British Columbia,9138,234,0,125,0,0
2020-10-01,British Columbia,9220,235,0,82,1,0
2020-10-02,British Columbia,9381,238,0,161,3,0
2020-10-03,British Columbia,9381,238,0,0,0,0
2020-10-04,British Columbia,9381,238,0,0,0,0
2020-10-05,British Columbia,9739,242,0,358,4,0
2020-10-06,British Columbia,9841,244,0,102,2,0
2020-10-07,British Columbia,9956,244,0,115,0,0
2020-10-08,British Columbia,10066,245,0,110,1,0
2020-10-09,British Columbia,10185,245,0,119,0,0
2020-10-10,British Columbia,10185,245,0,0,0,0
2020-10-11,British Columbia,10185,245,0,0,0,0
2020-10-12,British Columbia,10185,245,0,0,0,0
2020-10-13,British Columbia,10734,250,0,549,5,0
2020-10-14,British Columbia,10892,250,0,158,0,0
2020-10-15,British Columbia,11034,250,0,142,0,0
2020-10-16,British Columbia,11189,251,0,155,1,0
2020-10-17,British Columbia,11189,251,0,0,0,0
2020-10-18,British Columbia,11189,251,0,0,0,0
2020-10-19,British Columbia,11687,253,0,498,2,0
2020-10-20,British Columbia,11854,254,0,167,1,0
2020-10-21,British Columbia,12057,256,0,203,2,0
2020-10-22,British Columbia,12057,256,0,0,0,0
2020-10-23,British Columbia,12554,256,0,497,0,0
2020-10-24,British Columbia,12554,256,0,0,0,0
2020-10-25,British Columbia,12554,256,0,0,0,0
2020-10-26,British Columbia,13371,259,0,817,3,0
2020-10-27,British Columbia,13588,259,0,217,0,0
2020-10-28,British Columbia,13875,261,0,287,2,0
2020-10-29,British Columbia,14109,262,0,234,1,0
2020-10-30,British Columbia,14381,263,0,272,1,0
2020-10-31,British Columbia,14381,263,0,0,0,0
2020-11-01,British Columbia,14381,263,0,0,0,0
2020-11-02,British Columbia,15501,269,0,1120,6,0
2020-11-03,British Columbia,15800,272,0,299,3,0
2020-11-04,British Columbia,16135,273,0,335,1,0
2020-11-05,British Columbia,16560,273,0,425,0,0
2020-11-06,British Columbia,17149,275,0,589,2,0
2020-11-07,British Columbia,17716,276,0,567,1,0
2020-11-08,British Columbia,17716,276,0,0,0,0
2020-11-09,British Columbia,18714,281,0,998,5,0
2020-11-10,British Columbia,19239,284,0,525,3,0
2020-11-11,British Columbia,19239,284,0,0,0,0
2020-11-12,British Columbia,20369,288,0,1130,4,0
2020-11-13,British Columbia,20986,290,0,617,2,0
2020-11-14,British Columbia,20986,290,0,0,0,0
2020-11-15,British Columbia,20986,290,0,0,0,0
2020-11-16,British Columbia,22945,299,0,1959,9,0
2020-11-17,British Columbia,23662,310,0,717,11,0
2020-11-18,British Columbia,24422,320,0,760,10,0
2020-11-19,British Columbia,24960,321,0,538,1,0
2020-11-20,British Columbia,25474,331,0,514,10,0
2020-11-21,British Columbia,25474,331,0,0,0,0
2020-11-22,British Columbia,25474,331,0,0,0,0
2020-11-23,British Columbia,27407,348,0,1933,17,0
2020-11-24,British Columbia,28348,358,0,941,10,0
2020-11-25,British Columbia,29086,371,0,738,13,0
2020-11-26,British Columbia,29973,384,0,887,13,0
2020-11-27,British Columbia,30884,395,0,911,11,0
2020-11-28,British Columbia,30884,395,0,0,0,0
2020-11-29,British Columbia,30884,395,0,0,0,0
2020-11-30,British Columbia,33238,441,0,2354,46,0
2020-12-01,British Columbia,33894,457,0,656,16,0
2020-12-02,British Columbia,34728,469,0,834,12,0
2020-12-03,British Columbia,35422,481,0,694,12,0
2020-12-04,British Columbia,36132,492,0,710,11,0
2020-12-05,British Columbia,36132,492,0,0,0,0
2020-12-06,British Columbia,36132,492,0,0,0,0
2020-12-07,British Columbia,38152,527,0,2020,35,0
2020-12-08,British Columbia,38718,543,0,566,16,0
2020-12-09,British Columbia,39337,559,0,619,16,0
2020-12-10,British Columbia,40060,587,0,723,28,0
2020-12-11,British Columbia,40797,598,0,737,11,0
2020-12-12,British Columbia,40797,598,0,0,0,0
2020-12-13,British Columbia,40797,598,0,0,0,0
2020-12-14,British Columbia,42943,647,0,2146,49,0
2020-12-15,British Columbia,43463,668,0,520,21,0
2020-12-16,British Columbia,44103,692,0,640,24,0
2020-12-17,British Columbia,44776,713,0,673,21,0
2020-12-18,British Columbia,45400,724,0,624,11,0
2020-12-19,British Columbia,45400,724,0,0,0,0
2020-12-20,British Columbia,45400,724,0,0,0,0
2020-12-21,British Columbia,47067,765,0,1667,41,0
2020-12-22,British Columbia,47510,777,0,443,12,0
2020-12-23,British Columbia,48027,796,0,517,19,0
2020-12-24,British Columbia,48609,808,0,582,12,0
2020-12-25,British Columbia,48609,808,0,0,0,0
2020-12-26,British Columbia,48609,808,0,0,0,0
2020-12-27,British Columbia,48609,808,0,0,0,0
2020-12-28,British Columbia,48609,808,0,0,0,0
2020-12-29,British Columbia,50815,882,0,2206,74,0
2020-12-30,British Columbia,51300,893,0,485,11,0
2020-12-31,British Columbia,51990,901,0,690,8,0
2021-01-01,British Columbia,51990,901,0,0,0,0
2021-01-02,British Columbia,51990,901,0,0,0,0
2021-01-03,British Columbia,51990,901,0,0,0,0
2021-01-04,British Columbia,54201,946,0,2211,45,0
2021-01-05,British Columbia,54629,954,0,428,8,0
2021-01-06,British Columbia,55254,962,0,625,8,0
2021-01-07,British Columbia,56015,970,0,761,8,0
2021-01-08,British Columbia,56632,988,0,617,18,0
2021-01-09,British Columbia,56632,988,0,0,0,0
2021-01-10,British Columbia,56632,988,0,0,0,0
2021-01-11,British Columbia,58107,1010,0,1475,22,0
2021-01-12,British Columbia,58553,1019,0,446,9,0
2021-01-13,British Columbia,59072,1031,0,519,12,0
2021-01-14,British Columbia,59608,1038,0,536,7,0
2021-01-15,British Columbia,60117,1047,0,509,9,0
2021-01-16,British Columbia,60117,1047,0,0,0,0
2021-01-17,British Columbia,60117,1047,0,0,0,0
2021-01-18,British Columbia,61447,1078,0,1330,31,0
2021-01-19,British Columbia,61912,1090,0,465,12,0
2021-01-20,British Columbia,62412,1104,0,500,14,0
2021-01-21,British Columbia,62976,1119,0,564,15,0
2021-01-22,British Columbia,63484,1128,0,508,9,0
2021-01-23,British Columbia,63484,1128,0,0,0,0
2021-01-24,British Columbia,63484,1128,0,0,0,0
2021-01-25,British Columbia,64828,1154,0,1344,26,0
2021-01-26,British Columbia,65234,1168,0,406,14,0
2021-01-27,British Columbia,65719,1172,0,485,4,0
2021-01-28,British Columbia,66265,1184,0,546,12,0
2021-01-29,British Columbia,66779,1189,0,514,5,0
2021-01-30,British Columbia,66779,1189,0,0,0,0
2021-01-31,British Columbia,66779,1189,0,0,0,0
2021-02-01,British Columbia,67937,1210,0,1158,21,0
2021-02-02,British Columbia,68366,1218,0,429,8,0
2021-02-03,British Columbia,68780,1234,0,414,16,0
2021-02-04,British Columbia,69245,1240,0,465,6,0
2021-02-05,British Columbia,69716,1246,0,471,6,0
2021-02-06,British Columbia,69716,1246,0,0,0,0
2021-02-07,British Columbia,69716,1246,0,0,0,0
2021-02-08,British Columbia,70952,1259,0,1236,13,0
2021-02-09,British Columbia,71387,1263,0,435,4,0
2021-02-10,British Columbia,71856,1269,0,469,6,0
2021-02-11,British Columbia,72305,1278,0,449,9,0
2021-02-12,British Columbia,72750,1288,0,445,10,0
2021-02-13,British Columbia,72750,1288,0,0,0,0
2021-02-14,British Columbia,72750,1288,0,0,0,0
